year,country,avg_temperature_°c,co2_emissions_tons_capita,sea_level_rise_mm,rainfall_mm,population,renewable_energy_,extreme_weather_events,forest_area_,climate_risk_score,risk_level,carbon_alert
2009,USA,0.3846153846153846,0.5333333333333333,0.55,0.6257005604483586,0.9258081755926608,0.8240534521158129,0.1428571428571428,0.2487479131886477,40.8,Orta Risk,Normal Durum
2012,Germany,0.4682274247491639,0.4512820512820513,0.525,0.4735788630904723,0.3848719191830587,0.1447661469933185,0.9285714285714284,0.8781302170283807,59.72,Yüksek Risk,Normal Durum
2018,Germany,0.8394648829431438,0.082051282051282,0.625,0.2982385908726981,0.565401705306178,0.1581291759465479,0.6428571428571428,0.8130217028380633,52.57,Yüksek Risk,Normal Durum
2006,Indonesia,0.237458193979933,0.4,0.75,0.6901521216973578,0.475433193601888,0.7906458797327395,1.0,0.9582637729549248,52.1,Yüksek Risk,Normal Durum
2016,UK,0.7792642140468228,0.9076923076923076,0.2249999999999999,0.1076861489191352,0.7885915717647934,0.6146993318485524,0.7142857142857142,0.8831385642737897,72.54,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2019,UK,0.4080267558528427,0.8102564102564103,0.525,0.3074459567654123,0.6424394551826484,0.0423162583518931,0.9285714285714284,0.9332220367278798,71.54,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2003,Australia,0.6053511705685619,0.2153846153846154,0.825,0.6861489191353082,0.6940784743857219,0.6213808463251671,0.3571428571428571,0.8580968280467445,43.74,Orta Risk,Normal Durum
2004,Indonesia,0.6354515050167223,0.4666666666666666,0.475,0.6040832666132906,0.6016212454865654,0.3073496659242761,0.7857142857142857,0.6928213689482471,61.15,Yüksek Risk,Normal Durum
2022,Russia,0.3745819397993311,0.8153846153846153,0.275,0.0680544435548438,0.3575733541858676,0.3674832962138085,0.8571428571428571,0.1686143572621035,66.98,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2006,Australia,0.5150501672240801,0.0666666666666666,0.65,0.1088871096877502,0.1224179299029585,0.7683741648106904,0.0,0.2704507512520868,25.98,Orta Risk,Normal Durum
2012,Russia,0.4147157190635451,0.3897435897435897,0.825,0.922738190552442,0.7765061593605929,0.8106904231625836,0.1428571428571428,0.2120200333889816,41.82,Orta Risk,Normal Durum
2014,UK,0.0702341137123745,0.8512820512820513,0.075,0.4631705364291433,0.4541665478946056,0.3986636971046771,0.0714285714285714,0.6026711185308848,32.7,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2010,Indonesia,0.4381270903010034,0.4051282051282051,0.7749999999999999,0.6825460368294636,0.642625414946065,0.9465478841870824,0.7142857142857142,0.5025041736227045,53.75,Yüksek Risk,Normal Durum
2003,Russia,0.0969899665551839,0.0769230769230769,0.825,0.7085668534827863,0.6330954091216061,0.4053452115812918,0.8571428571428571,0.8664440734557595,36.49,Orta Risk,Normal Durum
2012,China,0.4080267558528427,0.5435897435897435,0.4499999999999999,0.1681345076060848,0.3998991342610875,0.7706013363028954,0.5714285714285714,0.9532554257095158,46.66,Orta Risk,Normal Durum
2006,Indonesia,0.5953177257525083,0.8615384615384615,0.975,0.577662129703763,0.6254792397937197,0.4832962138084633,0.1428571428571428,0.4040066777963271,68.67,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2018,UK,0.5819397993311036,0.5897435897435898,0.7749999999999999,0.4835868694955965,0.8274615746898625,0.8975501113585747,0.8571428571428571,0.5058430717863105,68.94,Yüksek Risk,Normal Durum
2021,Australia,0.6655518394648828,0.2256410256410256,0.7749999999999999,0.9647718174539632,0.1997325761551587,0.906458797327394,0.0714285714285714,0.9716193656093488,35.47,Orta Risk,Normal Durum
2001,Mexico,0.0969899665551839,0.3846153846153846,0.75,0.9703763010408326,0.9492479075590072,0.0846325167037862,0.2142857142857142,0.2754590984974958,36.25,Orta Risk,Normal Durum
2009,Indonesia,0.6555183946488294,0.4512820512820513,0.15,0.2313851080864691,0.0628502783291044,0.935412026726058,1.0,0.7913188647746243,55.95,Yüksek Risk,Normal Durum
2012,India,0.31438127090301,0.5794871794871795,0.2249999999999999,0.3558847077662129,0.9780200422723228,0.8240534521158129,0.9285714285714284,0.2237061769616026,53.97,Yüksek Risk,Normal Durum
2020,South Africa,0.4013377926421404,0.7589743589743589,0.475,0.288230584467574,0.1042235884116444,0.7906458797327395,0.0714285714285714,0.681135225375626,44.09,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2005,UK,0.8595317725752508,0.0974358974358974,0.275,0.3518815052041633,0.0251457377505917,0.1982182628062361,0.0,0.2520868113522537,34.5,Orta Risk,Normal Durum
2011,Brazil,0.0100334448160535,0.8871794871794871,0.425,0.4483586869495596,0.9741687076884894,0.8040089086859689,0.3571428571428571,0.8831385642737897,41.54,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2011,Brazil,0.5919732441471571,0.0102564102564102,0.8999999999999999,0.8030424339471578,0.928406841781136,0.8507795100222717,1.0,0.5609348914858097,53.47,Yüksek Risk,Normal Durum
2019,Australia,0.6020066889632106,0.3692307692307692,0.825,0.8278622898318655,0.1133651771210766,0.2873051224944321,0.6428571428571428,0.1853088480801335,62.73,Yüksek Risk,Normal Durum
2010,Australia,0.3979933110367892,0.0256410256410256,0.625,0.5892714171337069,0.2653601872490829,0.953229398663697,0.5,0.2237061769616026,31.92,Orta Risk,Normal Durum
2022,France,0.237458193979933,0.3948717948717948,0.8500000000000001,0.1525220176140912,0.0146285033875877,0.0467706013363029,0.6428571428571428,0.4924874791318865,52.41,Yüksek Risk,Normal Durum
2006,South Africa,0.2341137123745819,0.5282051282051282,0.7749999999999999,0.8726981585268214,0.1163431823372656,0.1469933184855233,0.6428571428571428,0.9616026711185308,52.34,Yüksek Risk,Normal Durum
2000,South Africa,0.8862876254180602,0.5128205128205128,0.425,0.5796637309847879,0.4128557825250906,0.5367483296213809,0.0714285714285714,0.7696160267111853,50.07,Yüksek Risk,Normal Durum
2000,China,0.4448160535117057,0.1641025641025641,0.2,0.6361088871096877,0.3716427847612512,0.5746102449888641,0.9285714285714284,0.4874791318864774,41.98,Orta Risk,Normal Durum
2019,Australia,0.3311036789297659,0.6461538461538461,0.525,0.7145716573258607,0.3702874655832012,0.643652561247216,0.5714285714285714,0.337228714524207,54.11,Yüksek Risk,Normal Durum
2012,South Africa,0.4515050167224079,0.0461538461538461,0.725,0.0568454763811048,0.4102023320282165,0.0155902004454343,1.0,0.5492487479131887,52.45,Yüksek Risk,Normal Durum
2008,Argentina,0.6722408026755853,0.764102564102564,0.425,0.754603682946357,0.5742996992707922,0.959910913140312,0.8571428571428571,0.7479131886477461,69.83,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2002,France,0.1471571906354515,0.9487179487179488,0.675,0.6809447558046436,0.7730936425368674,0.0423162583518931,0.1428571428571428,0.7829716193656093,52.79,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2006,Russia,0.4515050167224079,0.3384615384615384,0.0999999999999999,0.5740592473979184,0.5425065695847823,0.1403118040089087,0.5,0.3238731218697829,39.89,Orta Risk,Normal Durum
2005,Germany,0.5886287625418061,0.5179487179487179,0.75,0.0888710968775019,0.9630951356378564,0.0111358574610244,0.7857142857142857,0.7212020033388981,68.4,Yüksek Risk,Normal Durum
2007,Germany,0.9531772575250836,0.3794871794871794,0.825,0.0872698158526821,0.3039619506004751,0.5657015590200446,0.5,0.6577629382303839,65.81,Yüksek Risk,Normal Durum
2008,Russia,0.2541806020066889,0.0051282051282051,0.7,0.0708566853482786,0.847514976263963,0.9331848552338532,1.0,0.9582637729549248,36.07,Orta Risk,Normal Durum
2004,Canada,0.3612040133779264,0.3846153846153846,0.975,0.6617293835068054,0.3941936299484046,0.6659242761692651,0.1428571428571428,0.9315525876460768,39.19,Orta Risk,Normal Durum
2000,UK,0.3812709030100334,0.7897435897435897,0.825,0.1725380304243394,0.6612997625468334,0.8218262806236081,0.1428571428571428,0.7896494156928213,52.04,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2018,France,0.608695652173913,0.5948717948717948,0.8999999999999999,0.1052842273819054,0.6170750366506333,0.0111358574610244,0.7857142857142857,0.722871452420701,74.68,Yüksek Risk,Normal Durum
2009,Argentina,0.3578595317725752,0.1025641025641025,0.925,0.3811048839071257,0.3910055067351807,0.5412026726057906,1.0,0.2721202003338898,53.83,Yüksek Risk,Normal Durum
2011,South Africa,0.5351170568561873,0.8461538461538461,0.8,0.1709367493995196,0.8159182458905873,0.4587973273942093,0.3571428571428571,0.8464106844741235,65.7,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2023,Mexico,0.785953177257525,0.5333333333333333,0.675,0.9855884707766212,0.6293863742202668,0.4988864142538975,0.0,0.4273789649415693,52.97,Yüksek Risk,Normal Durum
2014,France,0.7090301003344481,0.8410256410256409,0.0,0.8979183346677342,0.0981195669030784,0.0690423162583518,0.2142857142857142,0.2704507512520868,58.44,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,Indonesia,0.4481605351170568,0.5794871794871795,0.475,0.6309047237790232,0.916658550167146,0.6837416481069042,0.0,0.3823038397328882,39.59,Orta Risk,Normal Durum
2023,Russia,0.8662207357859532,0.558974358974359,0.575,0.1913530824659727,0.7242825433436396,0.5011135857461025,0.9285714285714284,0.8363939899833055,75.09,Kritik Risk,Normal Durum
2008,Argentina,0.5585284280936454,0.1076923076923077,0.3,0.5412329863891113,0.7333999364994646,0.7639198218262806,0.1428571428571428,0.1469115191986644,26.68,Orta Risk,Normal Durum
2019,India,0.5418060200668896,0.1692307692307692,0.3249999999999999,0.355484387510008,0.9546008456298976,0.4832962138084633,0.5714285714285714,0.4557595993322203,39.4,Orta Risk,Normal Durum
2016,Japan,0.0334448160535116,0.9743589743589745,0.95,0.3694955964771818,0.1947347212722391,0.1469933184855233,0.9285714285714284,0.4908180300500834,76.04,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2016,USA,0.9899665551839464,0.2307692307692307,0.8999999999999999,0.8682946357085668,0.7448392939625927,0.6481069042316259,0.9285714285714284,0.0350584307178631,76.82,Kritik Risk,Normal Durum
2019,UK,0.1237458193979932,0.9794871794871794,0.8500000000000001,0.7610088070456364,0.8697046716118646,0.1714922048997773,0.2857142857142857,0.1936560934891485,62.88,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2011,Russia,0.2307692307692307,0.5333333333333333,0.4,0.5640512409927942,0.6253347324903407,0.8730512249443206,0.7857142857142857,0.8263772954924875,45.31,Orta Risk,Normal Durum
2006,Mexico,0.0535117056856187,0.1333333333333333,0.025,0.5448358686949559,0.9366710806118062,0.6124721603563474,0.2857142857142857,0.8297161936560934,7.06,Düşük Risk,Normal Durum
2001,South Africa,0.6421404682274247,0.0974358974358974,0.075,0.310648518815052,0.4381965588441038,0.155902004454343,0.7142857142857142,0.2904841402337229,41.8,Orta Risk,Normal Durum
2002,Mexico,0.2240802675585284,0.2102564102564102,0.3,0.9583666933546836,0.1429429901097536,0.9621380846325168,0.2142857142857142,0.8747913188647747,16.13,Düşük Risk,Normal Durum
2016,Mexico,0.1806020066889632,0.923076923076923,0.025,0.010808646917534,0.6690692337770341,0.5167037861915368,0.1428571428571428,0.7712854757929882,37.87,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2004,Australia,0.0903010033444816,0.4153846153846153,0.025,0.0132105684547638,0.7348439990227846,0.0712694877505568,0.2857142857142857,0.4173622704507512,24.65,Düşük Risk,Normal Durum
2016,Australia,0.1036789297658862,0.3948717948717948,0.925,0.5676541232986388,0.928501763737654,0.6258351893095769,1.0,0.7479131886477461,53.34,Yüksek Risk,Normal Durum
2023,China,0.5852842809364548,0.3128205128205127,0.7,0.2349879903923138,0.3953363680101489,0.2516703786191536,0.9285714285714284,0.9616026711185308,60.28,Yüksek Risk,Normal Durum
2016,Russia,0.6889632107023411,0.1487179487179487,0.3,0.3610888710968775,0.4308088940670405,0.8040089086859689,0.7142857142857142,0.4574290484140233,44.29,Orta Risk,Normal Durum
2016,China,0.3979933110367892,0.4871794871794871,0.125,0.867894315452362,0.55496067620754,0.8173719376391981,0.2142857142857142,0.2370617696160267,33.46,Orta Risk,Normal Durum
2001,Russia,0.4816053511705684,0.1282051282051282,0.5,0.1353082465972778,0.7405611521958655,0.979955456570156,0.5,0.9415692821368948,31.38,Orta Risk,Normal Durum
2001,UK,0.6889632107023411,0.8358974358974359,0.0,0.0692554043234587,0.1293210663926751,0.5011135857461025,0.2142857142857142,0.6026711185308848,52.88,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2021,France,0.0167224080267558,0.3692307692307692,0.95,0.7694155324259407,0.6724462384781944,0.4543429844097996,0.7142857142857142,0.1035058430717863,48.12,Orta Risk,Normal Durum
2022,USA,0.3244147157190635,0.3743589743589743,0.425,0.6857485988791032,0.4715160107683153,0.7527839643652561,0.7857142857142857,0.5726210350584306,45.09,Orta Risk,Normal Durum
2004,Mexico,0.976588628762542,0.4717948717948717,0.4,0.2381905524419535,0.8426508597145332,0.131403118040089,0.5,0.4991652754590985,65.74,Yüksek Risk,Normal Durum
2000,UK,0.5819397993311036,0.446153846153846,0.4,0.1797437950360288,0.7877936503055973,0.5456570155902005,0.3571428571428571,0.8547579298831385,44.18,Orta Risk,Normal Durum
2000,France,0.2541806020066889,0.9948717948717948,0.075,0.222177742193755,0.2849326626324629,0.5456570155902005,1.0,0.5292153589315525,66.41,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2018,Japan,0.5250836120401338,0.5435897435897435,0.65,0.4635708566853482,0.331647983923743,0.086859688195991,0.9285714285714284,0.2537562604340567,71.51,Yüksek Risk,Normal Durum
2001,Germany,0.3444816053511705,0.0871794871794871,0.725,0.5424339471577262,0.4091198413471003,0.4164810690423163,0.7857142857142857,0.674457429048414,42.05,Orta Risk,Normal Durum
2020,Brazil,0.5351170568561873,0.6051282051282051,0.675,0.822658126501201,0.7457243145344687,0.8530066815144766,0.7142857142857142,0.5425709515859767,62.69,Yüksek Risk,Normal Durum
2011,Indonesia,0.1270903010033445,0.1538461538461538,0.15,0.952762209767814,0.7451869275066146,0.8552338530066815,0.2857142857142857,0.2320534223706176,14.65,Düşük Risk,Normal Durum
2005,Argentina,0.1337792642140468,0.0307692307692307,0.575,0.4063250600480385,0.8972248972480585,0.0979955456570155,0.2142857142857142,0.5726210350584306,19.01,Düşük Risk,Normal Durum
2022,Russia,0.1438127090301003,0.9692307692307692,0.575,0.9499599679743796,0.701913168038155,0.0890868596881959,0.2142857142857142,0.8213689482470784,52.83,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2003,Japan,0.9431438127090302,0.7743589743589743,0.875,0.8250600480384307,0.1782849478791402,0.2605790645879733,0.7857142857142857,0.026711185308848,94.08,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2022,Germany,0.7357859531772575,0.9794871794871794,0.375,0.3350680544435548,0.7082488462012264,0.8752783964365256,0.2142857142857142,0.6310517529215358,64.18,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2010,South Africa,0.1638795986622073,0.4769230769230769,0.375,0.6549239391513211,0.9226118893495456,0.1269487750556793,0.7142857142857142,0.348914858096828,46.5,Orta Risk,Normal Durum
2023,Canada,0.1906354515050167,0.5333333333333333,0.625,0.0896717373899119,0.8896742295246295,0.7193763919821826,0.8571428571428571,0.2921535893155259,54.32,Yüksek Risk,Normal Durum
2016,USA,0.7324414715719063,0.1692307692307692,0.625,0.7253803042433947,0.5160060638436696,0.1002227171492205,0.8571428571428571,0.3923205342237061,60.8,Yüksek Risk,Normal Durum
2005,Argentina,0.1571906354515049,0.2461538461538461,0.475,0.8642914331465172,0.5028214234609995,0.6213808463251671,0.5714285714285714,0.340567612687813,32.97,Orta Risk,Normal Durum
2023,China,0.2341137123745819,0.8410256410256409,0.4499999999999999,0.8082465972778223,0.3625558992610112,0.3541202672605791,0.2142857142857142,0.8313856427378964,46.81,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2004,China,0.9665551839464882,0.3538461538461538,0.5,0.5804643714971978,0.1749985948665313,0.7884187082405345,0.7857142857142857,0.2737896494156928,67.32,Yüksek Risk,Normal Durum
2019,France,0.2575250836120401,0.8256410256410257,0.8500000000000001,0.8194555644515613,0.2548818876822464,0.2316258351893095,0.5714285714285714,0.7328881469115192,64.68,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2001,Argentina,0.6622073578595318,0.7076923076923077,0.4499999999999999,0.9255404323458768,0.2361060598545935,0.6391982182628062,0.8571428571428571,0.0918196994991652,73.96,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2005,Australia,0.983277591973244,0.1794871794871795,0.95,0.6056845476381104,0.5345557856474817,0.2338530066815144,0.6428571428571428,0.9515859766277126,65.41,Yüksek Risk,Normal Durum
2021,Germany,0.3745819397993311,0.5076923076923077,0.5,0.4923939151321056,0.4658323817106958,0.7126948775055679,0.3571428571428571,0.6210350584307178,42.31,Orta Risk,Normal Durum
2010,Canada,0.0167224080267558,0.6769230769230768,0.95,0.6581265012009607,0.0494456079038718,0.8730512249443206,0.6428571428571428,0.7061769616026711,51.47,Yüksek Risk,Normal Durum
2015,Japan,0.2441471571906354,0.2358974358974358,0.825,0.6941553242594075,0.2995799910837092,0.1247216035634743,0.8571428571428571,0.2971619365609348,52.28,Yüksek Risk,Normal Durum
2015,USA,0.8327759197324414,0.8307692307692307,0.35,0.121697357886309,0.5058929662056547,0.8663697104677061,0.4285714285714285,0.4106844741235392,67.93,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2000,UK,0.8662207357859532,0.5435897435897435,0.875,0.8238590872698157,0.9094523459417542,0.5924276169265034,0.7857142857142857,0.2220367278797996,79.81,Kritik Risk,Normal Durum
2008,Germany,0.7725752508361204,0.1641025641025641,0.0999999999999999,0.6893514811849479,0.2369287689633755,0.1247216035634743,0.6428571428571428,0.9332220367278798,43.22,Orta Risk,Normal Durum
2005,Canada,0.1137123745819397,0.5846153846153846,0.925,0.6757405924739791,0.6179663937260184,0.4253897550111358,0.1428571428571428,0.4874791318864774,42.28,Orta Risk,Normal Durum
2015,Brazil,0.7993311036789297,1.0,0.625,0.6068855084067254,0.8683125613839358,0.1581291759465479,0.5,0.6293823038397328,83.15,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2002,Russia,0.923076923076923,0.1487179487179487,0.0499999999999999,0.5564451561248999,0.2610146994092135,0.6993318485523385,0.1428571428571428,0.7345575959933222,31.63,Orta Risk,Normal Durum
2019,UK,0.6020066889632106,0.8153846153846153,0.65,0.1673338670936749,0.012384571588725,0.757238307349666,0.0,0.3706176961602671,56.05,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2003,China,0.9431438127090302,0.2051282051282051,0.975,0.8875100080064051,0.7884742621210562,0.1046770601336303,0.8571428571428571,0.7195325542570952,73.16,Yüksek Risk,Normal Durum
